timestamp_us,ch00,ch01,ch02,ch03,ch04,ch05,ch06,ch07,ch08,ch09,ch10,ch11,ch12,ch13,ch14,ch15
6625920306,16.263700485229492,-22.733129501342773,-58.269065856933594,-84.93405151367188,-98.6686019897461,-97.38174438476562,-81.2694091796875,-52.78451919555664,-16.263715744018555,22.733139038085938,58.26907730102539,84.93406677246094,98.6686019897461,97.38172912597656,81.26941680908203,52.78453826904297
6625921312,15.643421173095703,-23.344554901123047,-58.7785530090332,-85.26403045654297,-98.76884460449219,-97.23699188232422,-80.90167999267578,-52.249820709228516,-15.643387794494629,23.344562530517578,58.778560638427734,85.26405334472656,98.76883697509766,97.23697662353516,80.90165710449219,52.24979019165039
6625922305,15.022547721862793,-23.955034255981445,-59.285701751708984,-85.59065246582031,-98.86517333984375,-97.08839416503906,-80.53079986572266,-51.713096618652344,-15.022538185119629,23.95506477355957,59.28572463989258,85.59066772460938,98.86517333984375,97.08839416503906,80.53077697753906,51.71306610107422
6625923304,14.401056289672852,-24.564590454101562,-59.790523529052734,-85.91385650634766,-98.9576187133789,-96.93595886230469,-80.15666961669922,-51.17424774169922,-14.40104866027832,24.5645751953125,59.79050827026367,85.91387939453125,98.9576187133789,96.93595123291016,80.15664672851562,51.17430114746094
6625924307,13.779022216796875,-25.173154830932617,-60.292964935302734,-86.23370361328125,-99.04615020751953,-96.77970886230469,-79.7794418334961,-50.633460998535156,-13.7789888381958,25.17316436767578,60.292972564697266,86.23372650146484,99.046142578125,96.77970123291016,79.7794189453125,50.633514404296875
6625925305,13.156442642211914,-25.780725479125977,-60.79302978515625,-86.55014038085938,-99.1307601928711,-96.61962890625,-79.39905548095703,-50.090675354003906,-13.15643310546875,25.7807559967041,60.793052673339844,86.55015563964844,99.1307601928711,96.61963653564453,79.39904022216797,50.09064483642578
6625926304,12.533320426940918,-26.387300491333008,-61.29071807861328,-86.86314392089844,-99.21147155761719,-96.45574188232422,-79.0154800415039,-49.54582595825195,-12.53331184387207,26.387287139892578,61.290706634521484,86.8631591796875,99.21147155761719,96.45572662353516,79.01546478271484,49.54588317871094
6625927305,11.90970230102539,-26.992834091186523,-61.78597640991211,-87.17276000976562,-99.28826141357422,-96.28804016113281,-78.62885284423828,-48.99911117553711,-11.90969467163086,26.99286651611328,61.78600311279297,87.17277526855469,99.28826141357422,96.28804016113281,78.62882995605469,48.999080657958984
6625928306,11.285638809204102,-27.597280502319336,-62.27878189086914,-87.47888946533203,-99.36112976074219,-96.11653137207031,-78.23908233642578,-48.450416564941406,-11.285654067993164,27.597288131713867,62.27878952026367,87.4789047241211,99.36112976074219,96.11654663085938,78.23902893066406,48.4504280090332
6625929304,10.66110610961914,-28.200658798217773,-62.76914978027344,-87.78158569335938,-99.43008422851562,-95.94125366210938,-77.84622192382812,-47.89980697631836,-10.661073684692383,28.200668334960938,62.76915740966797,87.78160095214844,99.4300765991211,95.94123840332031,77.84619903564453,47.899864196777344
6625930307,10.036152839660645,-28.80292510986328,-63.25703811645508,-88.08082580566406,-99.49510955810547,-95.76215362548828,-77.4502944946289,-47.34730911254883,-10.03616714477539,28.80293083190918,63.25704574584961,88.0808334350586,99.49510192871094,95.76213836669922,77.45030212402344,47.347320556640625
6625931305,9.410825729370117,-29.404029846191406,-63.74241256713867,-88.37654876708984,-99.55619812011719,-95.57929992675781,-77.05130767822266,-46.79294204711914,-9.410818099975586,29.404014587402344,63.742401123046875,88.37657165527344,99.55619812011719,95.57929229736328,77.05128479003906,46.79299545288086
6625932312,8.785104751586914,-30.003997802734375,-64.22528076171875,-88.66883850097656,-99.61336517333984,-95.39265441894531,-76.64930725097656,-46.23676681518555,-8.785096168518066,30.0040283203125,64.22531127929688,88.66886138916016,99.61336517333984,95.39266204833984,76.64928436279297,46.23674011230469
6625933306,8.159036636352539,-30.602779388427734,-64.70561981201172,-88.95758819580078,-99.66659545898438,-95.20225524902344,-76.24421691894531,-45.678688049316406,-8.159028053283691,30.602764129638672,64.70561218261719,88.95760345458984,99.66659545898438,95.20223999023438,76.24419403076172,45.678741455078125
6625934305,7.532670497894287,-31.20033073425293,-65.18338775634766,-89.24284362792969,-99.71589660644531,-95.00810241699219,-75.83618927001953,-45.1188850402832,-7.532637596130371,31.200340270996094,65.18339538574219,89.24285888671875,99.71588897705078,95.00809478759766,75.8361587524414,45.11893844604492
6625935303,6.905982494354248,-31.796676635742188,-65.65859985351562,-89.52457427978516,-99.7612533569336,-94.81017303466797,-75.42512512207031,-44.55725860595703,-6.9059977531433105,31.79668426513672,65.65860748291016,89.52458190917969,99.7612533569336,94.81016540527344,75.42513275146484,44.557273864746094
6625936302,6.279022216796875,-32.391761779785156,-66.13121795654297,-89.80277252197266,-99.80267333984375,-94.60853576660156,-75.0110855102539,-43.993873596191406,-6.278989315032959,32.39177322387695,66.1312255859375,89.80278015136719,99.80267333984375,94.6085205078125,75.01106262207031,43.99384689331055
6625937303,5.651837348937988,-32.98554992675781,-66.60120391845703,-90.07742309570312,-99.84015655517578,-94.40313720703125,-74.59412384033203,-43.428794860839844,-5.651828765869141,32.98558044433594,66.60122680664062,90.07743835449219,99.84014892578125,94.40314483642578,74.5940933227539,43.428768157958984
6625938303,5.024429798126221,-33.578033447265625,-67.06856536865234,-90.34850311279297,-99.87369537353516,-94.19401550292969,-74.17417907714844,-42.861961364746094,-5.024445056915283,33.578041076660156,67.06857299804688,90.3485107421875,99.87369537353516,94.19404602050781,74.17411804199219,42.86197280883789
6625939303,4.396823883056641,-34.169189453125,-67.53327941894531,-90.61600494384766,-99.90328979492188,-93.98119354248047,-73.75130462646484,-42.293434143066406,-4.396815299987793,34.1691780090332,67.53326416015625,90.61602020263672,99.90328979492188,93.98118591308594,73.75127410888672,42.29349136352539
6625940306,3.7690207958221436,-34.75902557373047,-67.9953384399414,-90.87997436523438,-99.92894744873047,-93.7646484375,-73.32555389404297,-41.72328186035156,-3.7690117359161377,34.75905227661133,67.995361328125,90.87998962402344,99.92894744873047,93.76465606689453,73.32552337646484,41.72325134277344
6625941303,3.14106822013855,-35.34748077392578,-68.45471954345703,-91.14031982421875,-99.95065307617188,-93.54440307617188,-72.89683532714844,-41.15139389038086,-3.141059637069702,35.347469329833984,68.4547119140625,91.14032745361328,99.9506607055664,93.54438781738281,72.89681243896484,41.15144729614258
6625942303,2.5130162239074707,-35.93452453613281,-68.911376953125,-91.39708709716797,-99.96842193603516,-93.32047271728516,-72.46531677246094,-40.577964782714844,-2.512983560562134,35.93453598022461,68.91138458251953,91.3970947265625,99.96842193603516,93.3204574584961,72.46529388427734,40.57793426513672
6625943312,1.8848408460617065,-36.520172119140625,-69.36534118652344,-91.65023803710938,-99.98223876953125,-93.09282684326172,-72.03089904785156,-40.00289535522461,-1.88485586643219,36.520179748535156,69.36534881591797,91.65025329589844,99.98223876953125,93.09284973144531,72.03084564208984,40.00291061401367
6625944305,1.2565909624099731,-37.10437774658203,-69.81655883789062,-91.8997802734375,-99.99210357666016,-92.86154174804688,-71.59363555908203,-39.426246643066406,-1.2565584182739258,37.1043815612793,69.81656646728516,91.89979553222656,99.99210357666016,92.86153411865234,71.59361267089844,39.42630386352539
6625945303,0.6283154487609863,-37.68709182739258,-70.26499938964844,-92.14569091796875,-99.9980239868164,-92.62657165527344,-71.1535873413086,-38.848079681396484,-0.6283067464828491,37.6871223449707,70.26502227783203,92.14570617675781,99.9980239868164,92.62657928466797,71.15355682373047,38.848052978515625
6625946302,-8.742277714191005e-06,-38.26834487915039,-70.71068572998047,-92.38794708251953,-100.0,-92.38794708251953,-70.71065521240234,-38.2682991027832,1.748455542838201e-05,38.26832962036133,70.71068572998047,92.38795471191406,100.0,92.387939453125,70.71063232421875,38.26835632324219
6625947302,-0.6283329129219055,-38.84808349609375,-71.1535873413086,-92.6265869140625,-99.9980239868164,-92.14567565917969,-70.26499938964844,-37.68709182739258,0.6283416748046875,38.848114013671875,71.15361022949219,92.62660217285156,99.9980239868164,92.14568328857422,70.26497650146484,37.68706130981445
6625948303,-1.256608486175537,-39.42626953125,-71.5936508178711,-92.86154174804688,-99.99210357666016,-91.89976501464844,-69.81653594970703,-37.10435104370117,1.2565934658050537,39.42627716064453,71.59366607666016,92.8615493774414,99.99210357666016,91.89978790283203,69.81648254394531,37.104366302490234
6625949302,-1.8848583698272705,-40.0029182434082,-72.03092193603516,-93.09284973144531,-99.98223114013672,-91.65023803710938,-69.36532592773438,-36.52014923095703,1.8848909139633179,40.002925872802734,72.03092956542969,93.09284973144531,99.98223876953125,91.65023040771484,69.36529541015625,36.520206451416016
6625950305,-2.513033628463745,-40.5779914855957,-72.46533966064453,-93.32047271728516,-99.96841430664062,-91.39706420898438,-68.91136169433594,-35.93450164794922,2.5130183696746826,40.577999114990234,72.46533966064453,93.32048034667969,99.96841430664062,91.39705657958984,68.911376953125,35.93451690673828
6625951303,-3.1410858631134033,-41.15143585205078,-72.8968734741211,-93.54440307617188,-99.95065307617188,-91.14031982421875,-68.45468139648438,-35.34743881225586,3.14109468460083,41.151424407958984,72.89686584472656,93.54440307617188,99.95065307617188,91.14031219482422,68.45465850830078,35.347496032714844
6625952302,-3.769014358520508,-41.72325897216797,-73.3255386352539,-93.7646484375,-99.92894744873047,-90.87997436523438,-67.9953384399414,-34.7590217590332,3.7690467834472656,41.723270416259766,73.32554626464844,93.76465606689453,99.92894744873047,90.87996673583984,67.99531555175781,34.75899124145508
6625953302,-4.396817684173584,-42.293460845947266,-73.75132751464844,-93.98119354248047,-99.90328979492188,-90.61600494384766,-67.53327941894531,-34.169189453125,4.3968024253845215,42.29346466064453,73.75132751464844,93.98120880126953,99.90328979492188,90.61603546142578,67.53321838378906,34.16920471191406
6625954312,-5.024423599243164,-42.861961364746094,-74.17417907714844,-94.19401550292969,-99.87369537353516,-90.34849548339844,-67.06855010986328,-33.578006744384766,5.024432182312012,42.8619499206543,74.1741714477539,94.19403076171875,99.87369537353516,90.34848022460938,67.06851959228516,33.578067779541016
6625955305,-5.651854991912842,-43.42879867553711,-74.59412384033203,-94.40315246582031,-99.84015655517578,-90.07740020751953,-66.60120391845703,-32.98554611206055,5.6518635749816895,43.428829193115234,74.59414672851562,94.40316772460938,99.84015655517578,90.0774154663086,66.60118103027344,32.98551559448242
6625956305,-6.2790632247924805,-43.993919372558594,-75.01112365722656,-94.60853576660156,-99.80267333984375,-89.80274963378906,-66.13116455078125,-32.391693115234375,6.279072284698486,43.99390411376953,75.0111083984375,94.60853576660156,99.80267333984375,89.802734375,66.13113403320312,32.39175033569336
6625957305,-6.905999660491943,-44.557281494140625,-75.42514038085938,-94.81018829345703,-99.76124572753906,-89.52457427978516,-65.65857696533203,-31.796649932861328,6.906032562255859,44.55729293823242,75.4251480102539,94.81019592285156,99.7612533569336,89.5245590209961,65.65855407714844,31.796619415283203
6625958306,-7.532687664031982,-45.1189079284668,-75.83618927001953,-95.00810241699219,-99.71588897705078,-89.2428207397461,-65.18336486816406,-31.200307846069336,7.53267240524292,45.11891555786133,75.83621215820312,95.00811004638672,99.71588897705078,89.24285125732422,65.18330383300781,31.2003231048584
6625959305,-8.159077644348145,-45.67875289916992,-76.24425506591797,-95.2022705078125,-99.66658782958984,-88.95758056640625,-64.70558166503906,-30.602731704711914,8.159111022949219,45.67875671386719,76.24427795410156,95.2022705078125,99.66658782958984,88.95757293701172,64.70555877685547,30.602792739868164
6625960308,-8.785122871398926,-46.23677062988281,-76.64930725097656,-95.3926773071289,-99.61336517333984,-88.6688232421875,-64.22528076171875,-30.00399398803711,8.785130500793457,46.23679733276367,76.64933013916016,95.3926773071289,99.61336517333984,88.66883087158203,64.22525787353516,30.003965377807617
6625961303,-9.410843849182129,-46.79298782348633,-77.05133819580078,-95.57929992675781,-99.55619812011719,-88.37654876708984,-63.74237060546875,-29.403982162475586,9.410852432250977,46.792972564697266,77.05133056640625,95.57930755615234,99.55619812011719,88.37654113769531,63.74234390258789,29.404041290283203
6625962305,-10.03619384765625,-47.34735107421875,-77.45032501220703,-95.76217651367188,-99.49510192871094,-88.08080291748047,-63.257015228271484,-28.802898406982422,10.036202430725098,47.347381591796875,77.45034790039062,95.7621841430664,99.49510192871094,88.08080291748047,63.25699234008789,28.802867889404297
6625963303,-10.661123275756836,-47.89982986450195,-77.84622955322266,-95.94125366210938,-99.4300765991211,-87.78156280517578,-62.769126892089844,-28.200632095336914,10.66110897064209,47.899837493896484,77.84624481201172,95.94125366210938,99.4300765991211,87.7815933227539,62.769065856933594,28.200647354125977
6625964305,-11.285656929016113,-48.450435638427734,-78.23908233642578,-96.11654663085938,-99.36112976074219,-87.47888946533203,-62.27876663208008,-27.597253799438477,11.285688400268555,48.45044708251953,78.23910522460938,96.1165542602539,99.36112976074219,87.47886657714844,62.27873611450195,27.597314834594727
6625965312,-11.909720420837402,-48.99911117553711,-78.62885284423828,-96.28804779052734,-99.28826141357422,-87.17273712158203,-61.78597640991211,-26.992834091186523,11.909728050231934,48.99913787841797,78.62887573242188,96.2880630493164,99.28826141357422,87.17273712158203,61.78594970703125,26.992801666259766
6625966304,-12.533312797546387,-49.54585266113281,-79.01548767089844,-96.45574188232422,-99.21146392822266,-86.86314392089844,-61.29071044921875,-26.387298583984375,12.53329849243164,49.545860290527344,79.0155029296875,96.45574951171875,99.21147155761719,86.86312103271484,61.29072189331055,26.387313842773438
6625967305,-13.1564359664917,-50.09065246582031,-79.39903259277344,-96.61963653564453,-99.1307601928711,-86.55014038085938,-60.79302978515625,-25.78072166442871,13.15646743774414,50.09066390991211,79.39905548095703,96.61964416503906,99.1307601928711,86.55012512207031,60.793006896972656,25.78069305419922
6625968304,-13.779038429260254,-50.63348388671875,-79.7794418334961,-96.77970886230469,-99.046142578125,-86.23367309570312,-60.292945861816406,-25.17313003540039,13.779023170471191,50.63349151611328,79.77946472167969,96.77972412109375,99.046142578125,86.23370361328125,60.29288101196289,25.173145294189453
6625969314,-14.401073455810547,-51.17428970336914,-80.15670013427734,-96.93595886230469,-98.9576187133789,-85.91385650634766,-59.79048156738281,-24.564542770385742,14.401082992553711,51.174278259277344,80.15669250488281,96.93596649169922,98.95761108398438,85.91383361816406,59.79045486450195,24.564603805541992
6625970303,-15.022563934326172,-51.713096618652344,-80.53079986572266,-97.0884017944336,-98.86517333984375,-85.59062194824219,-59.28569412231445,-23.95503044128418,15.02257251739502,51.71312713623047,80.53082275390625,97.08840942382812,98.86517333984375,85.59062194824219,59.28567123413086,23.954999923706055
6625971300,-15.643461227416992,-52.24986267089844,-80.9017105102539,-97.23699188232422,-98.76882934570312,-85.26399993896484,-58.77849578857422,-23.344482421875,15.64346981048584,52.249847412109375,80.90170288085938,97.23699951171875,98.76882934570312,85.26398468017578,58.778465270996094,23.34454345703125
6625972302,-16.263717651367188,-52.7845458984375,-81.2694091796875,-97.38175201416016,-98.66859436035156,-84.93405151367188,-58.269046783447266,-22.733104705810547,16.263750076293945,52.784549713134766,81.2694320678711,97.38175964355469,98.66859436035156,84.93402862548828,58.26901626586914,22.73307228088379
6625973300,-16.88335609436035,-53.31716537475586,-81.63391876220703,-97.52266693115234,-98.56446075439453,-84.6006851196289,-57.757259368896484,-22.12078285217285,16.88334083557129,53.31717300415039,81.63394165039062,97.52266693115234,98.564453125,84.60071563720703,57.75719451904297,22.120798110961914
6625974301,-17.5023250579834,-53.84767532348633,-81.9952163696289,-97.65972900390625,-98.4564208984375,-84.2640380859375,-57.24319076538086,-21.507587432861328,17.50235939025879,53.847686767578125,81.9952392578125,97.65973663330078,98.45642852783203,84.2640151977539,57.243167877197266,21.507648468017578
6625975300,-18.120582580566406,-54.37604904174805,-82.353271484375,-97.79293823242188,-98.34452056884766,-83.92403411865234,-56.72690963745117,-20.893590927124023,18.12059211730957,54.37607192993164,82.35328674316406,97.7929458618164,98.34452056884766,83.92404174804688,56.72688293457031,20.893556594848633
6625976311,-18.738147735595703,-54.90229034423828,-82.70806884765625,-97.92227935791016,-98.22872161865234,-83.58071899414062,-56.20830535888672,-20.278675079345703,18.738157272338867,54.90227508544922,82.70806884765625,97.92228698730469,98.22871398925781,83.58070373535156,56.208274841308594,20.278736114501953
6625977303,-19.35497283935547,-55.42636489868164,-83.05960845947266,-98.04777526855469,-98.10904693603516,-83.2341079711914,-55.687557220458984,-19.66305160522461,19.35498046875,55.426387786865234,83.05963134765625,98.04778289794922,98.10904693603516,83.23411560058594,55.68753433227539,19.66301918029785
6625978305,-19.971010208129883,-55.94822692871094,-83.40784454345703,-98.16937255859375,-97.9854965209961,-82.88420867919922,-55.164573669433594,-19.04660415649414,19.97099494934082,55.94823455810547,83.4078598022461,98.16938018798828,97.9854965209961,82.88423919677734,55.16450881958008,19.046619415283203
6625979304,-20.586259841918945,-56.4678840637207,-83.7528076171875,-98.287109375,-97.85809326171875,-82.53106689453125,-54.6394157409668,-18.429407119750977,20.586267471313477,56.467872619628906,83.7528076171875,98.287109375,97.85808563232422,82.53104400634766,54.63938903808594,18.429468154907227
6625980306,-21.20071792602539,-56.98533630371094,-84.09446716308594,-98.40097045898438,-97.726806640625,-82.17462921142578,-54.11213684082031,-17.811527252197266,21.200727462768555,56.98535919189453,84.09449005126953,98.40097045898438,97.72681427001953,82.17463684082031,54.11211395263672,17.81149673461914
6625981304,-21.81431770324707,-57.500511169433594,-84.43277740478516,-98.51093292236328,-97.5916748046875,-81.81495666503906,-53.58268737792969,-17.192899703979492,21.814302444458008,57.50052261352539,84.43280029296875,98.51094055175781,97.59169006347656,81.81493377685547,53.582698822021484,17.192914962768555
6625982305,-22.427078247070312,-58.0134391784668,-84.76779174804688,-98.61701202392578,-97.45268249511719,-81.45207977294922,-53.05111312866211,-16.573593139648438,22.427112579345703,58.013450622558594,84.76780700683594,98.61701965332031,97.45269012451172,81.45205688476562,53.051082611083984,16.57356071472168
6625983306,-23.038955688476562,-58.524078369140625,-85.09944915771484,-98.71920013427734,-97.30984497070312,-81.08592987060547,-52.51744842529297,-15.953630447387695,23.038942337036133,58.524085998535156,85.0994644165039,98.71920776367188,97.3098373413086,81.08596801757812,52.51738357543945,15.953644752502441
6625984305,-23.649900436401367,-59.032386779785156,-85.42774963378906,-98.8174819946289,-97.16317749023438,-80.71663665771484,-51.981712341308594,-15.333038330078125,23.649906158447266,59.03237533569336,85.42774200439453,98.81748962402344,97.16316223144531,80.71661376953125,51.981689453125,15.333101272583008
6625985306,-24.259931564331055,-59.53838348388672,-85.75267028808594,-98.9118881225586,-97.01265716552734,-80.34413146972656,-51.443965911865234,-14.711889266967773,24.259939193725586,59.538414001464844,85.75269317626953,98.91189575195312,97.01266479492188,80.34413146972656,51.44393539428711,14.711856842041016
6625986304,-24.869007110595703,-60.042030334472656,-86.07421875,-99.00236511230469,-96.85830688476562,-79.96845245361328,-50.90410614013672,-14.09006404876709,24.869016647338867,60.04201889038086,86.07421112060547,99.00236511230469,96.85830688476562,79.96842956542969,50.904075622558594,14.090126991271973
6625987311,-25.477079391479492,-60.54328536987305,-86.392333984375,-99.08894348144531,-96.70014190673828,-79.58963775634766,-50.36231231689453,-13.467778205871582,25.477108001708984,60.54329299926758,86.3923568725586,99.08895111083984,96.70014953613281,79.58961486816406,50.36228942871094,13.467745780944824
6625988304,-26.084163665771484,-61.042171478271484,-86.70706939697266,-99.1716079711914,-96.53815460205078,-79.20763397216797,-49.81849670410156,-12.8449125289917,26.084148406982422,61.04218292236328,86.70709228515625,99.17161560058594,96.53814697265625,79.20767211914062,49.81842803955078,12.844927787780762
6625989304,-26.690223693847656,-61.53865051269531,-87.01837921142578,-99.25035858154297,-96.37235260009766,-78.82255554199219,-49.27271270751953,-12.221538543701172,26.69025421142578,61.53865432739258,87.01840209960938,99.2503662109375,96.37236022949219,78.8225326538086,49.272682189941406,12.221601486206055
6625990307,-27.295204162597656,-62.032676696777344,-87.32625579833984,-99.3251953125,-96.20276641845703,-78.43433380126953,-48.72502517700195,-11.59773063659668,27.295211791992188,62.03270721435547,87.32627868652344,99.3251953125,96.20277404785156,78.43434143066406,48.72499465942383,11.597699165344238
6625991306,-27.899131774902344,-62.52427673339844,-87.63068389892578,-99.3960952758789,-96.02936553955078,-78.04302215576172,-48.17532730102539,-10.973370552062988,27.899137496948242,62.52426528930664,87.63067626953125,99.3960952758789,96.02935028076172,78.04299926757812,48.17530059814453,10.973433494567871
6625992305,-28.501955032348633,-63.013404846191406,-87.93164825439453,-99.46308898925781,-95.8521728515625,-77.64862823486328,-47.62381362915039,-10.348671913146973,28.501964569091797,63.013427734375,87.9316635131836,99.46308898925781,95.85218048095703,77.64863586425781,47.62378692626953,10.348639488220215
6625993306,-29.103609085083008,-63.5000114440918,-88.22911834716797,-99.5261459350586,-95.67121124267578,-77.2511978149414,-47.07041931152344,-9.723564147949219,29.103618621826172,63.50003433227539,88.22914123535156,99.5261459350586,95.67121124267578,77.25120544433594,47.07039260864258,9.723531723022461
6625994306,-29.704158782958984,-63.9841423034668,-88.52313995361328,-99.58527374267578,-95.48645782470703,-76.8506851196289,-46.51508331298828,-9.097978591918945,29.70416831970215,63.984130859375,88.52312469482422,99.58527374267578,95.4864501953125,76.85066223144531,46.51505661010742,9.098041534423828
6625995305,-30.303537368774414,-64.46575164794922,-88.81365966796875,-99.64047241210938,-95.29793548583984,-76.4471435546875,-45.9579963684082,-8.472127914428711,30.303546905517578,64.46578216552734,88.81366729736328,99.6404800415039,95.29793548583984,76.4471435546875,45.95796585083008,8.472095489501953
6625996305,-30.901697158813477,-64.9448013305664,-89.10064697265625,-99.69173431396484,-95.10565185546875,-76.04058074951172,-45.399051666259766,-7.845894813537598,30.901681900024414,64.9448013305664,89.10066223144531,99.69173431396484,95.10567474365234,76.04055786132812,45.39906311035156,7.845910549163818
6625997306,-31.498659133911133,-65.42129516601562,-89.38414001464844,-99.73905944824219,-94.90960693359375,-75.63104248046875,-44.838314056396484,-7.219353199005127,31.49869155883789,65.42130279541016,89.38414764404297,99.73905944824219,94.90961456298828,75.63101959228516,44.838287353515625,7.219320297241211
6625998312,-32.09437561035156,-65.89521026611328,-89.66410064697266,-99.78245544433594,-94.7098159790039,-75.21846008300781,-44.27581024169922,-6.592526435852051,32.094364166259766,65.89521789550781,89.66411590576172,99.78245544433594,94.7098159790039,75.21849822998047,44.275733947753906,6.592541217803955
6625999304,-32.688804626464844,-66.36650848388672,-89.9405288696289,-99.82190704345703,-94.50630950927734,-74.80297088623047,-43.711551666259766,-5.965438365936279,32.68881607055664,66.36650085449219,89.94052124023438,99.82190704345703,94.50630187988281,74.80294799804688,43.71152114868164,5.965500831604004
6626000308,-33.28196716308594,-66.835205078125,-90.21340942382812,-99.857421875,-94.29905700683594,-74.3844985961914,-43.14561462402344,-5.338163375854492,33.28197479248047,66.8352279663086,90.21341705322266,99.857421875,94.29905700683594,74.38450622558594,43.14558410644531,5.338130474090576
6626001304,-33.87381362915039,-67.30126190185547,-90.48271942138672,-99.88898468017578,-94.08807373046875,-73.96308898925781,-42.57788848876953,-4.7105817794799805,33.87382125854492,67.3012466430664,90.48271179199219,99.88898468017578,94.08806610107422,73.96306610107422,42.577857971191406,4.710644721984863
6626002300,-34.464298248291016,-67.7646484375,-90.74844360351562,-99.91661071777344,-93.87337493896484,-73.5387954711914,-42.00856399536133,-4.082910060882568,34.464332580566406,67.7646484375,90.74845123291016,99.91661071777344,93.87338256835938,73.53876495361328,42.0085334777832,4.082877159118652
6626003301,-35.05345153808594,-68.22537231445312,-91.0105972290039,-99.94029235839844,-93.65497589111328,-73.11151885986328,-41.437538146972656,-3.455029010772705,35.053436279296875,68.22537994384766,91.01061248779297,99.94029235839844,93.65496826171875,73.11156463623047,41.437469482421875,3.4550440311431885
6626004303,-35.641212463378906,-68.68339538574219,-91.2691650390625,-99.96002960205078,-93.43287658691406,-72.68144226074219,-40.86488342285156,-2.827011823654175,35.64124298095703,68.68340301513672,91.26918029785156,99.96003723144531,93.4328842163086,72.68141174316406,40.86485290527344,2.8270745277404785
6626005301,-36.2275505065918,-69.13870239257812,-91.52412414550781,-99.97581481933594,-93.20710754394531,-72.24844360351562,-40.2906494140625,-2.1989307403564453,36.22755813598633,69.13872528076172,91.52413940429688,99.97582244873047,93.20711517333984,72.24845123291016,40.29062271118164,2.1988980770111084
6626006301,-36.812477111816406,-69.59129333496094,-91.77547454833984,-99.98766326904297,-92.97764587402344,-71.81260681152344,-39.714744567871094,-1.5706671476364136,36.81248474121094,69.59127807617188,91.77546691894531,99.98766326904297,92.97763061523438,71.81258392333984,39.71471405029297,1.5707299709320068
6626007301,-37.395931243896484,-70.0411148071289,-92.02317810058594,-99.99555969238281,-92.7445068359375,-71.37396240234375,-39.13735580444336,-0.9424371719360352,37.39596176147461,70.04112243652344,92.023193359375,99.99555969238281,92.74451446533203,71.37393951416016,39.1373291015625,0.9424046874046326
6626008302,-37.9779052734375,-70.4881820678711,-92.26727294921875,-99.99950408935547,-92.50772857666016,-70.9324722290039,-38.55842208862305,-0.3141700029373169,37.97791290283203,70.48820495605469,92.26728820800781,99.99950408935547,92.50772857666016,70.93247985839844,38.55839538574219,0.31413739919662476
6626009312,-38.558406829833984,-70.9324722290039,-92.50772857666016,-99.99950408935547,-92.26727294921875,-70.48817443847656,-37.97787857055664,0.31420499086380005,38.55841064453125,70.93245697021484,92.50772094726562,99.99950408935547,92.26726531982422,70.48815155029297,37.97785186767578,-0.3141421675682068
6626010308,-39.13738250732422,-71.37396240234375,-92.74452209472656,-99.99555969238281,-92.02317810058594,-70.04109954833984,-37.39592742919922,0.9424721598625183,39.13739013671875,71.37399291992188,92.74453735351562,99.99555969238281,92.02318572998047,70.04110717773438,37.395896911621094,-0.9425047636032104
6626011305,-39.71479034423828,-71.8126220703125,-92.97764587402344,-99.98766326904297,-91.77545166015625,-69.59125518798828,-36.81245422363281,1.5707498788833618,39.714778900146484,71.81263732910156,92.97765350341797,99.98766326904297,91.77548217773438,69.59123229980469,36.81246566772461,-1.5707347393035889
6626012302,-40.290653228759766,-72.24846649169922,-93.20710754394531,-99.97581481933594,-91.52410888671875,-69.13870239257812,-36.22752380371094,2.198965549468994,40.29068374633789,72.24847412109375,93.20712280273438,99.97581481933594,91.52410888671875,69.13867950439453,36.22749328613281,-2.198997974395752
6626013303,-40.864925384521484,-72.68145751953125,-93.43289947509766,-99.96002960205078,-91.2691421508789,-68.68334197998047,-35.64116668701172,2.827094316482544,40.86491012573242,72.68146514892578,93.43290710449219,99.96002960205078,91.26912689208984,68.68339538574219,35.641090393066406,-2.8270792961120605
6626014305,-41.437564849853516,-73.11155700683594,-93.65499877929688,-99.94029235839844,-91.0105972290039,-68.22534942626953,-35.053401947021484,3.4551117420196533,41.43757247924805,73.1115493774414,93.65498352050781,99.94029235839844,91.01058959960938,68.22532653808594,35.05337142944336,-3.4550487995147705
6626015301,-42.00858688354492,-73.5387954711914,-93.8733901977539,-99.91661071777344,-90.74844360351562,-67.7646255493164,-34.464298248291016,4.082944393157959,42.00859832763672,73.538818359375,93.87340545654297,99.91661071777344,90.74844360351562,67.76463317871094,34.46426773071289,-4.082977294921875
6626016305,-42.57793045043945,-73.96310424804688,-94.08807373046875,-99.88898468017578,-90.48269653320312,-67.30122375488281,-33.87378692626953,4.710664749145508,42.57791519165039,73.96311950683594,94.08808135986328,99.88898468017578,90.48272705078125,67.30120086669922,33.873802185058594,-4.710649490356445
6626017303,-43.14561462402344,-74.38451385498047,-94.29905700683594,-99.857421875,-90.21337890625,-66.83519744873047,-33.281944274902344,5.338197708129883,43.14564514160156,74.384521484375,94.29905700683594,99.85741424560547,90.21339416503906,66.83517456054688,33.28190994262695,-5.338230609893799
